lat_present,long_present,long_clim,lat_clim,Annual_mean_temp,MeanDiurnalRange,Isothermality,TempSeasonality,MaxTempWarmMo,MinTempColdMo,TempAnnRange,MeanTempWetQtr,MeanTempDryQtr,MeanTempWarmQtr,MeanTempColdQtr,AnnPercip,PercipWetMo,PercipDryMo,PercipSeasonality,PrecipWetQtr,PrecipDryQtr,PrecipWrmQtr,PrecipColdQtr,dist_clim_join,class
25.01647777,121.5571607,121.5625,25.02083,21.80783,6.199667,31.33677,495.1973,31.992,12.208,19.784,25.82267,17.168,27.66067,15.65267,2955,349,160,26.47217,952,513,899,535,723.632037107596,present
35.46301141,135.4277056,135.4375,35.47917,14.10183,8.731667,27.62486,854.6335,30.976,-0.632,31.608,24.70733,7.288,24.70733,3.862,1831,212,123,18.19826,535,395,535,437,2003.7524593663493,present
35.67329265,139.6976946,139.6875,35.6875,15.59733,8.120667,27.15579,782.3287,30.58,0.676,29.904,22.616,6.077333,25.20867,6.077333,1485,207,42,45.05361,544,147,534,147,1828.546814797677,present
36.36277771,138.8500061,138.8542,36.35417,12.95583,10.15233,30.7274,832.5259,29.596,-3.444,33.04,23.174,5.263333,23.174,2.976667,1249,175,53,41.40583,481,183,481,186,1028.1762584699266,present
24.17600806,120.7919681,120.8125,24.1875,20.13867,6.638,36.85321,413.5283,28.5,10.488,18.012,24.726,18.604,24.726,14.706,2481,515,19,84.48071,1351,95,1351,175,2443.472800943527,present
24.17278806,120.7859164,120.7708,24.1875,20.91833,6.609333,35.61063,434.9373,29.6,11.04,18.56,25.74067,19.32267,25.74067,15.21867,2168,421,19,80.00363,1138,88,1138,169,2242.1942395888173,present
23.46850915,120.7142067,120.7292,23.47917,16.11617,5.887667,38.78568,330.321,22.744,7.564,15.18,19.62133,12.65067,19.62133,11.56,2239,446,28,83.51504,1206,89,1206,124,1934.8702240137943,present
23.98861427,121.1169858,121.1042,23.97917,17.763,6.107333,37.75552,359.398,25.164,8.988,16.176,21.02267,14.072,21.682,12.92467,2289,386,40,67.1867,1053,143,1021,201,1670.3696818005055,present
22.33428002,103.8467058,103.8542,22.35417,16.77283,8.248333,43.67895,422.3874,24.764,5.88,18.884,21.18533,11.71133,21.18533,10.926,2198,461,4,88.10197,1204,43,1204,88,2342.1176398825933,present
35.71314271,139.7241516,139.7292,35.72917,15.653,8.090667,27.07357,782.7169,30.644,0.76,29.884,22.68267,6.128,25.27067,6.128,1455,205,41,45.26291,535,143,527,143,1839.5043241461667,present
35.8746729,140.0546564,140.0625,35.85417,14.631,8.134,26.98739,783.3148,29.376,-0.764,30.14,21.776,5.024667,24.24067,5.024667,1315,186,39,43.52498,484,139,446,139,2386.8709525345344,present
24.17063883,121.5726048,121.5625,24.1875,17.00583,5.461667,33.49072,386.8105,24.792,8.484,16.308,21.244,11.91867,21.404,11.91867,2559,348,98,42.18912,948,317,865,317,2136.783983797453,present
23.8689951,120.836794,120.8542,23.85417,19.828,6.021333,37.22387,365.0176,27.22,11.044,16.176,23.798,16.15533,23.798,14.94,2484,478,25,83.1348,1328,106,1328,165,2418.773648603918,present
23.71623,120.7715633,120.7708,23.72917,19.88033,5.918,35.97131,379.6341,27.42,10.968,16.452,23.97667,16.00867,23.97667,14.75933,2616,493,23,87.42138,1447,98,1447,149,1440.95894667694,present
23.71619667,120.7716267,120.7708,23.72917,19.88033,5.918,35.97131,379.6341,27.42,10.968,16.452,23.97667,16.00867,23.97667,14.75933,2616,493,23,87.42138,1447,98,1447,149,1445.0212105478754,present
23.716135,120.7715783,120.7708,23.72917,19.88033,5.918,35.97131,379.6341,27.42,10.968,16.452,23.97667,16.00867,23.97667,14.75933,2616,493,23,87.42138,1447,98,1447,149,1451.58975321,present
23.71623,120.7715633,120.7708,23.72917,19.88033,5.918,35.97131,379.6341,27.42,10.968,16.452,23.97667,16.00867,23.97667,14.75933,2616,493,23,87.42138,1447,98,1447,149,1440.95894667694,present
23.71619667,120.7716267,120.7708,23.72917,19.88033,5.918,35.97131,379.6341,27.42,10.968,16.452,23.97667,16.00867,23.97667,14.75933,2616,493,23,87.42138,1447,98,1447,149,1445.0212105478754,present
23.716135,120.7715783,120.7708,23.72917,19.88033,5.918,35.97131,379.6341,27.42,10.968,16.452,23.97667,16.00867,23.97667,14.75933,2616,493,23,87.42138,1447,98,1447,149,1451.58975321,present
23.05935833,120.7309055,120.7292,23.0625,18.09317,5.799,38.84646,325.5359,24.62,9.692,14.928,21.512,14.63733,21.512,13.57067,2727,591,19,94.51317,1578,79,1578,95,390.4907946475072,present
22.19221306,120.8277512,120.8125,22.1875,22.20567,4.928667,37.15823,303.4453,28.192,14.928,13.264,25.46,19.03133,25.46,18.04267,3071,705,43,97.34043,1824,152,1824,152,1655.4013484796749,present
24.04806306,120.78418,120.7708,24.0625,21.09117,6.266333,34.81297,426.6764,29.48,11.48,18.0,25.79667,19.534,25.79667,15.464,2177,423,20,81.26398,1160,94,1160,163,2103.0377123905328,present
24.2608939,120.8779335,120.8958,24.27083,19.30883,6.190334,35.27658,411.2038,27.516,9.968,17.548,23.86933,15.23467,23.86933,13.90933,2531,508,24,80.83696,1340,112,1340,189,2121.5335394989224,present
23.86708171,120.9295492,120.9375,23.85417,18.894,5.830667,37.40485,350.3386,26.016,10.428,15.588,22.69267,15.364,22.69267,14.17867,2425,465,28,79.85153,1252,113,1252,173,1647.7253899419322,present
23.85227217,120.9029826,120.8958,23.85417,19.73,5.892,36.94507,362.2208,27.052,11.104,15.948,23.668,16.10267,23.668,14.88,2499,485,26,82.77552,1327,107,1327,165,760.3225484032466,present
39.13903213,118.8257933,118.8125,39.14583,11.27135,8.883333,23.40799,1089.588,28.8625,-9.0875,37.95,24.04583,-2.722917,24.04583,-2.722917,604,205,4,127.9968,435,13,435,13,1373.1887500020207,present
39.13884497,118.8279116,118.8125,39.14583,11.27135,8.883333,23.40799,1089.588,28.8625,-9.0875,37.95,24.04583,-2.722917,24.04583,-2.722917,604,205,4,127.9968,435,13,435,13,1539.4101756946982,present
34.4465684,132.7910748,132.7708,34.4375,14.931,8.108666,26.94267,823.8907,30.432,0.336,30.096,24.76533,4.956,25.102,4.956,1731,279,49,52.12732,700,183,638,183,2115.085481887083,present
34.44767143,132.7914674,132.7708,34.4375,14.931,8.108666,26.94267,823.8907,30.432,0.336,30.096,24.76533,4.956,25.102,4.956,1731,279,49,52.12732,700,183,638,183,2207.0583393245283,present
34.30584084,132.993788,133.0208,34.3125,15.83333,7.5,25.68493,789.2734,30.96667,1.766667,29.2,22.02222,6.438889,25.73889,6.438889,1406,234,37,52.09697,558,142,479,142,2589.136500310597,present
34.44946056,132.788435,132.7708,34.4375,14.931,8.108666,26.94267,823.8907,30.432,0.336,30.096,24.76533,4.956,25.102,4.956,1731,279,49,52.12732,700,183,638,183,2093.7827642699863,present
34.39290644,132.4843965,132.4792,34.39583,15.8985,8.643001,28.33027,816.7797,31.684,1.176,30.508,25.64867,6.07,26.06933,6.07,1924,308,49,51.70824,769,192,712,192,577.0799072773779,present
22.96914774,120.6848625,120.6875,22.97917,19.59283,5.881,39.23805,326.3419,26.124,11.136,14.988,23.036,16.14667,23.036,15.08133,3116,714,20,98.24001,1850,76,1850,93,1146.6688975805412,present
34.44764736,132.7915138,132.7708,34.4375,14.931,8.108666,26.94267,823.8907,30.432,0.336,30.096,24.76533,4.956,25.102,4.956,1731,279,49,52.12732,700,183,638,183,2209.345357528046,present
34.41577794,132.7346246,132.7292,34.39583,15.183,8.389334,27.54213,826.6378,30.844,0.384,30.46,25.06267,5.181334,25.38733,5.181334,1745,284,47,52.48629,705,178,642,178,2273.253228242109,present
39.59342593,140.5719306,140.5625,39.60417,10.498,8.098001,23.79805,964.6508,28.524,-5.504,34.028,22.334,7.988667,22.334,-1.050667,1581,177,93,20.66265,484,293,484,410,1442.2692397155001,present
23.09318405,120.7442487,120.7292,23.10417,19.77283,5.888333,37.87197,345.5839,26.648,11.1,15.548,23.41733,16.122,23.41733,14.992,2777,600,22,94.55769,1596,75,1596,96,1965.0352041829483,present
23.4175793,120.650847,120.6458,23.4375,19.415,5.844,37.24191,353.8615,26.408,10.716,15.692,23.188,15.76,23.188,14.6,2533,520,22,91.93047,1441,74,1441,111,2274.146741208653,present
23.50336333,120.6948783,120.6875,23.52083,17.04917,5.785,38.25046,333.9678,23.724,8.6,15.124,20.61067,13.568,20.61067,12.47133,2299,441,26,85.74039,1261,82,1261,122,2082.8195008803905,present
24.92715454,121.3654175,121.3542,24.9375,21.2995,6.234334,31.52475,497.5449,31.292,11.516,19.776,27.08867,16.66667,27.08867,15.068,2443,309,105,33.29735,822,343,822,394,1613.2853303032614,present
24.95174599,121.3368301,121.3542,24.9375,21.2995,6.234334,31.52475,497.5449,31.292,11.516,19.776,27.08867,16.66667,27.08867,15.068,2443,309,105,33.29735,822,343,822,394,2361.412107845483,present
34.87526167,137.0769663,137.0625,34.89583,15.72617,8.651667,28.28821,811.1873,31.196,0.612,30.584,25.26533,5.833333,25.70133,5.833333,1880,257,51,46.69177,697,184,683,184,2640.4372530862047,present
22.96819292,120.6786346,120.6875,22.97917,19.59283,5.881,39.23805,326.3419,26.124,11.136,14.988,23.036,16.14667,23.036,15.08133,3116,714,20,98.24001,1850,76,1850,93,1521.0488483015997,present
30.3607272,130.5317994,130.5208,30.35417,12.48867,5.715333,24.71175,643.9781,23.696,0.568,23.128,17.69333,6.594666,20.32,4.492667,3423,563,138,44.56508,1366,470,1060,475,1282.7527069292555,present
35.6411072,139.8600021,139.8542,35.64583,15.49712,7.408333,25.67537,764.3904,30.05385,1.2,28.85385,22.52821,6.246154,24.94231,6.246154,1416,197,41,42.79493,511,146,484,146,742.0732628849521,present
23.98988,121.0360112,121.0208,23.97917,19.2035,6.151,37.35123,371.6754,26.816,10.348,16.468,23.268,15.44133,23.268,14.23467,2429,463,33,76.47485,1216,124,1216,183,1950.9965191360752,present
33.54977417,130.311556,130.3125,33.5625,16.10433,7.152667,25.50516,772.2536,30.58,2.536,28.044,25.27133,6.748,25.71067,6.748,1654,277,58,53.99657,712,197,627,197,1417.7488779508028,present
24.97217901,121.4676735,121.4792,24.97917,21.39433,6.142667,31.40422,492.735,31.388,11.828,19.56,27.176,16.788,27.176,15.25533,2811,336,134,32.2211,942,430,942,458,1397.909445062456,present
35.26390833,139.5960833,139.6042,35.27083,14.9845,7.387667,26.38829,731.3507,29.052,1.056,27.996,21.79533,6.167334,24.07933,6.167334,1756,224,58,38.4596,591,204,543,204,1065.5400348166381,present
23.74492293,120.7081127,120.6875,23.72917,21.505,6.170667,34.9811,417.05,29.616,11.976,17.64,26.05,17.29333,26.05,15.93067,2348,475,19,90.6435,1366,85,1366,129,2733.2039579297975,present
22.88856249,120.6617641,120.6458,22.89583,22.65783,6.150333,38.38201,356.0262,29.644,13.62,16.024,26.41867,18.90733,26.41867,17.762,3083,730,20,104.082,1907,67,1907,80,1824.0881502475809,present
27.37202633,92.54551023,92.5625,27.35417,18.30733,9.534,44.41029,448.0213,27.396,5.928,21.468,23.11667,13.10867,23.11667,12.13667,1670,347,4,92.08221,978,37,978,46,2599.4909127165492,present
24.05145279,120.7805234,120.7708,24.0625,21.09117,6.266333,34.81297,426.6764,29.48,11.48,18.0,25.79667,19.534,25.79667,15.464,2177,423,20,81.26398,1160,94,1160,163,1575.9678679841904,present
24.04830076,120.7842409,120.7708,24.0625,21.09117,6.266333,34.81297,426.6764,29.48,11.48,18.0,25.79667,19.534,25.79667,15.464,2177,423,20,81.26398,1160,94,1160,163,2086.969747946017,present
30.20296,120.120121,120.1042,30.1875,16.31867,7.894667,25.12305,861.4101,31.992,0.568,31.424,24.26067,7.711334,26.63133,5.496,1331,191,41,43.68127,478,151,459,177,2301.4148666382503,present
30.25395336,120.1233273,120.1042,30.27083,16.685,7.982666,25.11536,869.7513,32.54,0.756,31.784,24.76133,7.916667,27.12533,5.747334,1334,192,43,43.77312,485,155,475,183,2626.07570111666,present
25.09815059,121.5945762,121.6042,25.10417,20.39217,5.540333,29.2335,484.8617,30.04,11.088,18.952,24.354,15.86067,26.116,14.36067,3142,389,196,23.44182,1034,620,845,635,1177.7390969461328,present
40.64234568,117.4637486,117.4792,40.64583,7.336833,12.20033,28.40722,1160.489,26.888,-16.06,42.948,20.85133,-7.758,20.85133,-7.758,531,170,2,125.4039,386,8,386,8,1360.0105870979623,present
24.7914239,121.1989557,121.1875,24.77083,20.68033,6.153333,31.49741,487.1613,30.292,10.756,19.536,26.28733,16.08133,26.28733,14.52333,2254,324,58,49.75518,900,209,900,295,2565.413084445722,present
37.32896569,127.2543761,127.2708,37.3125,10.31267,9.872,26.42115,1031.857,27.72,-9.644,37.364,22.00267,-2.945333,22.55733,-2.945333,1324,348,21,94.87183,780,73,770,73,2336.9809599227037,present
37.53168757,126.9793799,126.9792,37.52083,12.127,8.798,24.57542,1013.011,29.168,-6.632,35.8,23.702,-0.8560001,24.05867,-0.8560001,1329,322,24,93.76167,785,78,769,78,1207.4109299011918,present
37.07777778,125.9486111,125.9375,37.0625,12.14167,6.525,21.28874,883.9595,27.85,-2.8,30.65,23.05,1.475,23.05,1.475,1162,263,24,82.42863,640,80,640,80,1964.1195720350659,present
37.55140069,126.9878373,126.9792,37.5625,11.999,8.930667,24.77987,1019.933,29.148,-6.892,36.04,23.61933,-1.091333,24.00333,-1.091333,1344,328,23,95.55883,801,76,788,76,1450.1406307203708,present
36.97209593,126.9987553,126.9792,36.97917,11.78183,9.886333,26.45668,1026.094,29.18,-8.188,37.368,23.514,-1.331333,23.96933,-1.331333,1270,305,28,85.92455,714,89,695,89,1906.9423049032205,present
23.603702,120.724533,120.7292,23.60417,16.812,5.860667,38.09586,341.7327,23.588,8.204,15.384,20.44467,13.24467,20.44467,12.11867,2266,424,25,83.83605,1222,85,1222,130,478.36812681082023,present
28.1595656,85.05537794,85.0625,28.14583,14.09383,10.77033,47.92779,456.5272,23.812,1.34,22.472,18.79133,8.506001,18.79133,7.808,1208,305,5,111.5629,803,21,803,28,1679.3691439019128,present
27.94642443,84.88287358,84.89583,27.9375,20.6005,11.13633,45.62575,498.4259,30.944,6.536,24.408,25.47733,14.402,25.47733,13.584,1923,471,10,110.0222,1268,43,1268,57,1613.8834161587854,present
24.7914239,121.1989557,121.1875,24.77083,20.68033,6.153333,31.49741,487.1613,30.292,10.756,19.536,26.28733,16.08133,26.28733,14.52333,2254,324,58,49.75518,900,209,900,295,2565.413084445722,present
35.76824999,139.657301,139.6458,35.77083,15.28483,8.552333,27.76731,794.4918,30.608,-0.192,30.8,22.38867,5.568666,25.00667,5.568666,1441,204,39,47.78095,541,134,537,134,1076.5574882125566,present
20.61754422,96.56103764,96.5625,20.60417,18.72467,11.348,48.2483,290.2206,29.464,5.944,23.52,20.372,16.08533,21.474,14.43867,1544,275,4,85.64379,770,18,457,23,1494.9133793301762,present
34.6890291,125.4191227,125.4375,34.6875,13.36635,5.577564,20.79987,780.4955,27.46923,0.6538461,26.81538,22.34743,3.996154,23.05128,3.996154,1144,213,34,62.35814,547,118,517,118,1688.8395756603445,present
34.68824341,125.418436,125.4375,34.6875,13.36635,5.577564,20.79987,780.4955,27.46923,0.6538461,26.81538,22.34743,3.996154,23.05128,3.996154,1144,213,34,62.35814,547,118,517,118,1745.0118889851053,present
36.09794129,140.1166124,140.1042,36.10417,14.06767,9.008666,28.49762,800.3494,29.384,-2.228,31.612,21.33533,4.230667,23.884,4.230667,1333,186,36,45.32172,495,134,470,134,1312.7447382543423,present
23.49198785,120.7540844,120.7708,23.47917,15.84483,5.875667,38.263,336.9713,22.548,7.192,15.356,19.40267,12.28667,19.40267,11.17467,2201,433,29,82.22771,1171,91,1171,125,2222.044581257336,present
23.49216,120.75395,120.7708,23.47917,15.84483,5.875667,38.263,336.9713,22.548,7.192,15.356,19.40267,12.28667,19.40267,11.17467,2201,433,29,82.22771,1171,91,1171,125,2244.845269800505,present
35.63661111,139.7213139,139.7292,35.64583,15.6175,7.311666,25.62261,759.1949,30.084,1.548,28.536,22.54,6.455333,24.99667,6.455333,1477,205,41,44.09662,535,146,520,146,1248.466004747173,present
25.23813983,110.2633804,110.2708,25.22917,19.28483,7.422333,27.02962,744.8246,32.552,5.092,27.46,23.11133,11.70133,27.822,9.717333,1826,344,47,66.23871,895,177,683,192,1245.697849822552,present
25.014545,121.3226483,121.3125,25.02083,21.14133,6.472,32.00158,503.4186,31.388,11.164,20.224,25.70533,16.44533,27.01733,14.85667,2343,273,113,27.37154,713,367,702,420,1238.566556891862,present
35.03055597,135.720208,135.7292,35.02083,15.52633,9.221334,28.91425,848.5193,32.412,0.52,31.892,25.69333,5.353333,26.02933,5.353333,1638,239,56,45.00498,622,204,584,204,1356.467126146862,present
35.07503096,136.1820683,136.1875,35.0625,14.4755,8.892334,28.26193,843.8008,31.024,-0.44,31.464,21.45533,6.785334,24.95867,4.422,1640,236,61,42.92853,610,216,565,216,1478.4691070174526,present
20.522445,96.591255,96.60417,20.52083,18.84233,11.84467,49.23789,281.7641,29.896,5.84,24.056,20.384,16.32933,21.55867,14.70533,1503,265,4,85.18987,744,17,445,23,1356.8844306179844,present
31.1954678,121.4558516,121.4375,31.1875,16.43083,6.951666,23.20006,854.4014,31.284,1.32,29.964,26.59533,13.006,26.622,5.802,1052,162,47,48.35496,438,142,404,151,1957.5850465797323,present
37.0882019,136.9184373,136.9375,37.10417,13.1375,7.13125,24.10224,824.0156,29.025,-0.5625,29.5875,6.097917,10.38125,23.52917,3.40625,2119,241,117,24.64464,680,371,584,506,2451.7617497019537,present
34.33495406,132.3120712,132.3125,34.35417,15.13472,8.075694,27.16802,808.1564,30.46667,0.7416667,29.725,21.73889,5.429861,25.20486,5.429861,1873,301,50,50.52417,745,196,663,196,2137.077672499121,present
34.969735,138.9257767,138.9375,34.97917,15.47017,7.763667,27.7472,726.3867,29.36,1.38,27.98,23.89333,6.649333,24.47267,6.649333,1886,246,63,40.26092,672,215,656,215,1497.2039970892317,present
38.25407667,140.8742417,140.8542,38.27083,12.34983,7.927,25.92556,834.3884,28.176,-2.4,30.576,22.67933,2.358667,22.67933,2.358667,1225,192,39,49.47965,515,133,515,133,2555.810013876989,present
22.88906667,120.6634517,120.6458,22.89583,22.65783,6.150333,38.38201,356.0262,29.644,13.62,16.024,26.41867,18.90733,26.41867,17.762,3083,730,20,104.082,1907,67,1907,80,1958.3429796611522,present
22.26440563,105.1282729,105.1458,22.27083,22.86433,7.699333,37.69748,487.6202,32.132,11.708,20.424,28.15133,16.40533,28.15133,16.40533,1807,358,18,88.7417,1013,79,1013,79,1939.900308627135,present
35.68039967,139.7690172,139.7708,35.6875,15.7474,7.500347,25.84841,770.049,30.42917,1.4125,29.01667,22.72153,6.422917,25.23958,6.422917,1483,202,48,40.52946,527,166,510,166,805.772822336362,present
36.6981614,137.8619333,137.8542,36.6875,9.222834,9.539667,26.84508,960.5385,27.36,-8.176,35.536,20.68867,-2.574,20.68867,-2.574,1378,185,74,34.33923,493,230,493,230,1371.4316715383054,present
22.01489508,100.370994,100.3542,22.02083,19.8545,12.06967,52.08729,345.6116,29.72,6.548,23.172,23.03933,16.486,23.076,14.95667,1549,308,15,84.4922,820,52,681,61,1852.72948430917,present
34.96208009,135.7411972,135.7292,34.97917,15.92367,9.346,29.17343,848.3173,32.832,0.796,32.036,23.024,5.736,26.42,5.736,1585,234,52,45.89968,604,190,563,190,2192.302421348178,present
35.2141402,137.0498499,137.0625,35.22917,15.0295,9.043667,28.49296,833.305,31.232,-0.508,31.74,24.854,4.84,25.26,4.84,2053,287,57,49.43938,795,203,781,203,2028.174551989945,present
36.88639745,127.2701511,127.2708,36.89583,10.57117,10.20567,27.28788,1022.11,28.068,-9.332,37.4,22.21267,-2.536,22.72533,-2.536,1299,323,25,89.31971,739,83,734,83,1050.4380288551326,present
34.95357065,137.194895,137.1875,34.9375,15.5605,8.565001,27.95001,812.3065,31.104,0.46,30.644,25.07733,5.608,25.53533,5.608,1939,263,55,46.56647,728,193,710,193,1909.8663225691132,present
34.95315031,137.195294,137.1875,34.9375,15.5605,8.565001,27.95001,812.3065,31.104,0.46,30.644,25.07733,5.608,25.53533,5.608,1939,263,55,46.56647,728,193,710,193,1879.648609844576,present
37.92073458,127.0630822,127.0625,37.9375,10.46567,9.598667,25.71163,1032.09,27.768,-9.564,37.332,22.154,-2.859333,22.59467,-2.859333,1269,334,17,101.3798,786,58,767,58,1864.9288548507309,present
37.60251268,126.9615231,126.9792,37.60417,11.21917,9.038334,24.94847,1021.758,28.332,-7.896,36.228,22.848,-1.903333,23.25667,-1.903333,1323,331,19,97.9195,799,66,786,66,1568.1063704367496,present
37.6025254,126.9615142,126.9792,37.60417,11.21917,9.038334,24.94847,1021.758,28.332,-7.896,36.228,22.848,-1.903333,23.25667,-1.903333,1323,331,19,97.9195,799,66,786,66,1568.719339517971,present
36.75950927,126.4835215,126.4792,36.77083,11.86683,9.941,27.70933,980.2014,29.22,-6.656,35.876,23.29733,-0.5046667,23.57333,-0.5046667,1223,270,31,78.74475,659,98,636,98,1316.3521623246113,present
37.33047725,127.255033,127.2708,37.3125,10.31267,9.872,26.42115,1031.857,27.72,-9.644,37.364,22.00267,-2.945333,22.55733,-2.945333,1324,348,21,94.87183,780,73,770,73,2437.171504607016,present
36.78798206,127.1335556,127.1458,36.77083,11.7525,10.46633,27.84784,1026.222,29.44,-8.144,37.584,23.44533,-1.366667,23.98733,-1.366667,1276,303,28,85.70999,713,91,705,91,2196.9725338680273,present
36.69720692,126.5000058,126.5208,36.6875,11.94,9.882,27.74284,974.8115,29.208,-6.412,35.62,23.33267,-0.3486667,23.586,-0.3486667,1219,269,30,78.5411,654,98,635,98,2145.355091673074,present
40.09065145,116.4004561,116.3958,40.10417,11.84883,11.99233,29.06246,1121.571,30.708,-10.556,41.264,24.874,-2.705333,24.874,-2.705333,535,187,3,133.6997,404,9,404,9,1554.4907636064127,present
37.93004798,127.0718917,127.0625,37.9375,10.46567,9.598667,25.71163,1032.09,27.768,-9.564,37.332,22.154,-2.859333,22.59467,-2.859333,1269,334,17,101.3798,786,58,767,58,1168.355281039674,present
37.91035867,127.1122643,127.1042,37.89583,9.825666,9.573334,25.62455,1033.53,27.076,-10.284,37.36,21.51067,-3.528,21.974,-3.528,1287,344,16,102.2424,799,58,782,58,1763.664562085835,present
35.67261514,139.6954148,139.6875,35.6875,15.59733,8.120667,27.15579,782.3287,30.58,0.676,29.904,22.616,6.077333,25.20867,6.077333,1485,207,42,45.05361,544,147,534,147,1802.9090738094148,present
25.01580474,121.5581684,121.5625,25.02083,21.80783,6.199667,31.33677,495.1973,31.992,12.208,19.784,25.82267,17.168,27.66067,15.65267,2955,349,160,26.47217,952,513,899,535,709.0388367702233,present
37.55568547,126.9062809,126.8958,37.5625,12.0495,8.751667,24.40237,1013.255,29.092,-6.772,35.864,23.65067,-0.9086667,24.00733,-0.9086667,1310,311,24,92.51077,768,78,753,78,1194.8593525550298,present
35.657651,140.0426715,140.0625,35.64583,15.15226,7.953125,26.86867,772.0568,29.875,0.275,29.6,22.26389,5.75,24.68889,5.75,1323,185,45,40.07293,478,157,426,157,2222.0548276122718,present
37.53322167,127.0003583,127.0208,37.52083,12.11317,8.866334,24.78568,1010.575,29.12,-6.652,35.772,23.66333,-0.812,24.03067,-0.812,1333,326,24,94.0457,788,79,773,79,2268.9489907819943,present
36.35556668,140.463455,140.4792,36.35417,13.608,9.501333,29.82588,794.8401,29.084,-2.772,31.856,20.97267,3.888,23.40733,3.888,1428,184,39,42.78057,502,154,479,154,1418.524266091063,present
35.25794667,139.0517888,139.0625,35.27083,12.33883,8.771667,29.76675,743.1274,26.96,-2.508,29.468,19.09667,3.398,21.528,3.398,1749,251,49,48.46409,678,171,671,171,1731.454370098553,present
34.83448833,135.282775,135.2708,34.85417,13.89717,8.471667,27.33854,838.7343,30.132,-0.856,30.988,20.83667,3.844,24.3,3.844,1424,215,43,46.34317,536,160,477,160,2446.180094294001,present
37.25916656,128.4797222,128.4792,37.27083,9.456333,10.602,28.41141,998.1653,26.828,-10.488,37.316,20.65667,-3.429333,21.272,-3.429333,1291,286,31,81.14211,711,101,687,101,1297.7383927612577,present
39.65836278,140.1574131,140.1458,39.64583,11.19233,7.364,23.50613,891.1562,28.136,-3.192,31.328,22.27333,8.638667,22.27333,0.666,1641,174,95,21.14488,489,299,489,431,1711.8878783727935,present
37.92985333,127.071975,127.0625,37.9375,10.46567,9.598667,25.71163,1032.09,27.768,-9.564,37.332,22.154,-2.859333,22.59467,-2.859333,1269,334,17,101.3798,786,58,767,58,1188.8995857387229,present
25.21387529,121.530619,121.5208,25.22917,19.7915,5.420333,28.4502,495.2332,29.468,10.416,19.052,23.902,15.206,25.60667,13.63733,3058,383,193,23.25701,1015,620,801,631,1966.7189826814092,present
36.95005194,138.2289397,138.2292,36.9375,11.50867,8.828667,26.29771,927.5325,29.2,-4.372,33.572,3.304667,9.092667,22.79,0.3713334,1681,183,86,23.42157,497,287,483,422,1395.903738446131,present
37.92323139,127.0718629,127.0625,37.9375,10.46567,9.598667,25.71163,1032.09,27.768,-9.564,37.332,22.154,-2.859333,22.59467,-2.859333,1269,334,17,101.3798,786,58,767,58,1786.5133248939926,present
38.12362333,127.8227867,127.8125,38.10417,9.872666,9.665333,26.50069,996.8057,26.744,-9.728,36.472,21.12067,-2.931333,21.67333,-2.931333,1200,308,15,98.05389,732,59,709,59,2342.852487164071,present
35.83584167,139.47853,139.4792,35.85417,14.6145,9.136333,28.77041,804.5385,30.228,-1.528,31.756,24.44733,4.759333,24.44733,4.759333,1432,204,40,50.12688,554,137,554,137,2038.9118584883404,present
37.52212276,126.975868,126.9792,37.52083,12.127,8.798,24.57542,1013.011,29.168,-6.632,35.8,23.702,-0.8560001,24.05867,-0.8560001,1329,322,24,93.76167,785,78,769,78,327.12961264818176,present
37.52195761,126.9763061,126.9792,37.52083,12.127,8.798,24.57542,1013.011,29.168,-6.632,35.8,23.702,-0.8560001,24.05867,-0.8560001,1329,322,24,93.76167,785,78,769,78,284.35420366444947,present
37.52175652,126.983828,126.9792,37.52083,12.127,8.798,24.57542,1013.011,29.168,-6.632,35.8,23.702,-0.8560001,24.05867,-0.8560001,1329,322,24,93.76167,785,78,769,78,420.9529872632021,present
37.52189154,126.9777896,126.9792,37.52083,12.127,8.798,24.57542,1013.011,29.168,-6.632,35.8,23.702,-0.8560001,24.05867,-0.8560001,1329,322,24,93.76167,785,78,769,78,171.47793223067862,present
35.0346082,126.7232848,126.7292,35.02083,13.5395,10.17233,29.5261,919.0811,30.32,-4.132,34.452,24.49333,2.002,24.49333,2.002,1274,248,30,72.09412,664,110,664,110,1623.9837393180633,present
36.79968167,126.4007733,126.3958,36.8125,11.48133,9.094666,26.08612,967.3848,28.544,-6.32,34.864,22.85933,-0.6926667,23.02333,-0.6926667,1214,272,28,80.24021,661,92,637,92,1492.5225509461766,present
37.17792243,126.2472891,126.2292,37.1875,11.50313,7.102083,21.65269,937.3571,27.675,-5.125,32.8,22.7125,-0.2416667,22.7125,-0.2416667,1173,269,24,84.07905,655,80,655,80,1924.1223487418165,present
36.74784667,126.6077733,126.6042,36.72917,10.486,9.234667,26.11909,977.9761,27.532,-7.824,35.356,21.88133,-1.892,22.15267,-1.892,1281,298,28,83.33064,703,93,696,93,2101.018987891133,present
37.54497833,126.98465,126.9792,37.5625,11.999,8.930667,24.77987,1019.933,29.148,-6.892,36.04,23.61933,-1.091333,24.00333,-1.091333,1344,328,23,95.55883,801,76,788,76,2006.6819457314966,present
37.546345,126.98552,126.9792,37.5625,11.999,8.930667,24.77987,1019.933,29.148,-6.892,36.04,23.61933,-1.091333,24.00333,-1.091333,1344,328,23,95.55883,801,76,788,76,1880.7644646466515,present
